Registro_HR;ID_Empleado;Fecha_de_Nacimiento;ID_Salida_Renuncia_a_fin_de_año;ID_Tipo_de_trabajo_por_viaje;ID_Área_de_trabajo;Distancia_del_hogar_al_trabajo_millas;ID Nivel_de_Educación;ID_Campo_Educativo;ID_Participación_en_el_trabajo;ID_Puesto;ID_Satisfacción_laboral;Salario_Mensual;N_de_empresas_en_las_que_trabajo;ID_Horas_extra;ID_Calificación_de_rendimiento;Total_de_años_de_trabajo;N_capacitaciones_que_recibió_el_año_pasado;ID_Balance_Vida_Trabajo;Fecha_de_contrato;Años_en_la_empresa;Años_en_el_puesto_actual;Años_desde_el_ultimo_ascenso;Años_con_el_gerente_actual
139;183;martes, 5 de agosto de 1997;SI;VIAJA RARAMENTE;VENTAS;28;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;EJECUTIVO DE VENTAS;ALTA;8639;2;SI;EXCELENTE;6;3;MUY BUENO;sábado, 18 de julio de 2020;2;2;2;2
146;197;domingo, 12 de enero de 1992;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;5;LICENCIATURA;TITULO TECNICO;ALTA;CIENTIFICO DE INVESTIGACION;BAJA;3204;5;SI;EXCELENTE;8;3;MUY BUENO;viernes, 13 de diciembre de 2019;3;2;2;2
162;218;viernes, 27 de enero de 1995;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;9;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;2024;6;SI;EXCELENTE;6;1;MALO;miércoles, 18 de marzo de 2020;2;2;2;2
176;241;miércoles, 27 de abril de 1966;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;BAJA;4257;4;NO;EXCELENTE;19;3;MUY BUENO;miércoles, 18 de marzo de 2020;2;2;2;2
201;274;miércoles, 26 de abril de 1995;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;1;POR DEBAJO DE LA UNIVERSIDAD;TITULO TECNICO;MEDIA;DIRECTOR DE MANUFACTURA;BAJA;4298;5;SI;EXCELENTE;6;1;MUY BUENO;jueves, 30 de abril de 2020;2;2;2;0
231;316;sábado, 17 de enero de 1970;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;TECNICO DE LABORATORIO;MUY ALTA;3212;7;SI;EXCELENTE;6;3;BUENO;sábado, 24 de octubre de 2020;2;2;2;2
233;321;sábado, 15 de junio de 1963;SI;VIAJA RARAMENTE;RRHH;6;UNIVERSITARIO;MEDICO;ALTA;RRHH;ALTA;2267;8;SI;EXCELENTE;7;2;BUENO;lunes, 14 de septiembre de 2020;2;2;2;2
242;333;lunes, 6 de agosto de 1990;SI;NO VIAJA;VENTAS;26;MAESTRIA;MARKETING;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;4465;0;SI;EXCELENTE;4;2;MUY BUENO;domingo, 7 de abril de 2019;3;2;2;2
246;337;jueves, 21 de noviembre de 1991;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;3;MAESTRIA;MEDICO;ALTA;DIRECTOR INVESTIGACION Y DESARROLLO;ALTA;13675;9;SI;EXCELENTE;9;3;MUY BUENO;viernes, 7 de febrero de 2020;2;2;2;2
313;426;viernes, 20 de septiembre de 1991;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;2695;0;NO;EXCELENTE;3;2;MALO;martes, 17 de marzo de 2020;2;2;2;2
324;440;miércoles, 17 de agosto de 1994;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;MAESTRIA;MEDICO;BAJA;CIENTIFICO DE INVESTIGACION;MUY ALTA;3464;5;NO;EXCELENTE;5;4;BUENO;viernes, 13 de diciembre de 2019;3;2;2;2
338;455;martes, 17 de agosto de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;DOCTORADO;OTRO;MEDIA;TECNICO DE LABORATORIO;MUY ALTA;3983;0;SI;EXCELENTE;4;2;MUY BUENO;jueves, 4 de julio de 2019;3;2;2;2
355;475;sábado, 19 de septiembre de 1992;SI;NO VIAJA;VENTAS;25;UNIVERSITARIO;TITULO TECNICO;ALTA;EJECUTIVO DE VENTAS;ALTA;4736;7;NO;EXCELENTE;4;2;EXCELENTE;sábado, 18 de enero de 2020;2;2;2;2
370;493;miércoles, 23 de enero de 1991;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;MAESTRIA;CIENCIAS DE LA VIDA;MEDIA;CIENTIFICO DE INVESTIGACION;MEDIA;2657;0;NO;EXCELENTE;3;5;MUY BUENO;martes, 17 de marzo de 2020;2;2;2;2
378;501;miércoles, 13 de agosto de 1986;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2543;4;SI;EXCELENTE;6;3;MUY BUENO;sábado, 14 de marzo de 2020;2;2;2;2
442;591;sábado, 19 de abril de 1980;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;5;UNIVERSITARIO;OTRO;ALTA;TECNICO DE LABORATORIO;ALTA;2093;4;SI;EXCELENTE;8;4;MUY BUENO;viernes, 5 de junio de 2020;2;2;2;0
471;632;viernes, 24 de julio de 1998;NO;VIAJA FRECUENTEMENTE;VENTAS;24;LICENCIATURA;MEDICO;ALTA;REPRESENTATE DE VENTAS;MUY ALTA;2400;0;SI;EXCELENTE;3;3;MUY BUENO;viernes, 13 de noviembre de 2020;2;2;2;1
521;712;miércoles, 30 de enero de 1974;SI;VIAJA RARAMENTE;VENTAS;2;POR DEBAJO DE LA UNIVERSIDAD;MARKETING;MUY ALTA;EJECUTIVO DE VENTAS;MEDIA;8120;3;SI;EXCELENTE;12;3;MUY BUENO;viernes, 17 de enero de 2020;2;2;2;2
526;720;jueves, 16 de abril de 1998;NO;VIAJA RARAMENTE;VENTAS;3;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;ALTA;4577;9;SI;EXCELENTE;4;3;MUY BUENO;sábado, 18 de enero de 2020;2;2;2;0
537;732;viernes, 15 de junio de 1962;SI;VIAJA RARAMENTE;VENTAS;16;MAESTRIA;MARKETING;ALTA;EJECUTIVO DE VENTAS;BAJA;5405;8;SI;EXCELENTE;10;1;MUY BUENO;miércoles, 22 de enero de 2020;2;2;2;2
540;738;lunes, 7 de febrero de 1972;SI;VIAJA RARAMENTE;VENTAS;8;MAESTRIA;MARKETING;ALTA;REPRESENTATE DE VENTAS;MEDIA;3875;7;SI;EXCELENTE;4;2;MUY BUENO;domingo, 12 de julio de 2020;2;2;2;2
548;752;martes, 16 de diciembre de 1980;NO;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;19;LICENCIATURA;MEDICO;MUY ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2759;6;NO;EXCELENTE;7;2;MUY BUENO;jueves, 19 de marzo de 2020;2;2;2;2
549;754;martes, 3 de abril de 1979;NO;VIAJA FRECUENTEMENTE;VENTAS;15;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;EJECUTIVO DE VENTAS;MUY ALTA;6804;3;SI;EXCELENTE;7;5;MUY BUENO;sábado, 18 de enero de 2020;2;2;2;2
557;769;martes, 3 de junio de 1969;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;6;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;MUY ALTA;2450;2;SI;EXCELENTE;19;4;MUY BUENO;viernes, 5 de junio de 2020;2;2;2;2
572;792;miércoles, 20 de marzo de 1996;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;1;UNIVERSITARIO;CIENCIAS DE LA VIDA;BAJA;TECNICO DE LABORATORIO;MUY ALTA;4364;3;SI;EXCELENTE;5;2;MUY BUENO;martes, 9 de junio de 2020;2;2;2;0
597;826;lunes, 23 de febrero de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;CIENCIAS DE LA VIDA;MUY ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2506;3;SI;EXCELENTE;7;0;MUY BUENO;jueves, 4 de junio de 2020;2;2;2;2
599;828;viernes, 21 de enero de 1994;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;MAESTRIA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;4382;6;SI;EXCELENTE;5;3;BUENO;viernes, 26 de junio de 2020;2;2;2;1
618;852;domingo, 19 de noviembre de 1978;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;4;LICENCIATURA;MEDICO;ALTA;REPRESENTANTE DE ATENCION MEDICA;MEDIA;5933;9;SI;EXCELENTE;10;2;BUENO;sábado, 22 de julio de 2017;5;2;2;3
651;902;martes, 24 de julio de 1979;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;5562;4;SI;EXCELENTE;12;2;BUENO;martes, 11 de abril de 2017;5;2;2;2
669;930;sábado, 26 de febrero de 1994;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2377;5;SI;EXCELENTE;6;2;MUY BUENO;viernes, 5 de junio de 2020;2;2;2;2
718;1001;viernes, 14 de julio de 1995;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;16;MAESTRIA;TITULO TECNICO;ALTA;TECNICO DE LABORATORIO;MEDIA;2811;9;SI;EXCELENTE;4;2;MUY BUENO;jueves, 29 de octubre de 2020;2;2;2;2
736;1022;domingo, 15 de diciembre de 1974;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;6;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;REPRESENTANTE DE ATENCION MEDICA;ALTA;4240;2;SI;EXCELENTE;19;0;MUY BUENO;miércoles, 20 de mayo de 2020;2;2;2;2
738;1025;jueves, 9 de abril de 1981;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;UNIVERSITARIO;MEDICO;ALTA;DIRECTOR DE MANUFACTURA;ALTA;5003;6;SI;EXCELENTE;8;6;MUY BUENO;miércoles, 23 de diciembre de 2020;2;2;2;1
740;1027;jueves, 3 de agosto de 1995;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;DIRECTOR DE MANUFACTURA;MUY ALTA;4227;0;SI;EXCELENTE;4;2;MUY BUENO;lunes, 25 de marzo de 2019;3;2;2;2
749;1037;lunes, 17 de junio de 1996;NO;NO VIAJA;VENTAS;29;UNIVERSITARIO;MEDICO;BAJA;EJECUTIVO DE VENTAS;BAJA;4969;8;SI;EXCELENTE;7;6;MUY BUENO;viernes, 21 de agosto de 2020;2;2;2;2
755;1044;domingo, 2 de abril de 1989;SI;NO VIAJA;VENTAS;8;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;MEDIA;REPRESENTATE DE VENTAS;MUY ALTA;2342;0;SI;EXCELENTE;3;2;BUENO;sábado, 12 de septiembre de 2020;2;2;2;2
766;1060;lunes, 26 de noviembre de 1984;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;3;MAESTRIA;OTRO;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2821;3;SI;EXCELENTE;8;2;MUY BUENO;sábado, 6 de junio de 2020;2;2;2;2
771;1069;domingo, 29 de agosto de 1976;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;MEDICO;ALTA;DIRECTOR INVESTIGACION Y DESARROLLO;MUY ALTA;19627;9;SI;EXCELENTE;23;0;MUY BUENO;martes, 23 de junio de 2020;2;2;2;2
819;1135;jueves, 18 de julio de 1991;SI;VIAJA FRECUENTEMENTE;VENTAS;20;LICENCIATURA;CIENCIAS DE LA VIDA;MUY ALTA;REPRESENTATE DE VENTAS;MUY ALTA;2791;0;SI;EXCELENTE;3;4;MUY BUENO;domingo, 9 de febrero de 2020;2;2;2;2
925;1291;miércoles, 15 de julio de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;6;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;3506;0;NO;EXCELENTE;4;3;MUY BUENO;sábado, 6 de julio de 2019;3;2;2;2
1003;1412;domingo, 23 de agosto de 1987;NO;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;18;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;DIRECTOR DE MANUFACTURA;MUY ALTA;9362;2;SI;EXCELENTE;10;2;MUY BUENO;domingo, 19 de abril de 2020;2;2;2;2
1022;1439;domingo, 23 de febrero de 1997;NO;VIAJA RARAMENTE;VENTAS;9;UNIVERSITARIO;CIENCIAS DE LA VIDA;MEDIA;REPRESENTATE DE VENTAS;BAJA;4400;3;SI;EXCELENTE;6;2;MUY BUENO;domingo, 3 de noviembre de 2019;3;2;2;2
1037;1464;sábado, 2 de marzo de 1991;NO;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;MUY ALTA;3722;6;NO;EXCELENTE;7;2;MALO;domingo, 17 de mayo de 2020;2;2;2;2
1039;1466;sábado, 19 de octubre de 1974;SI;VIAJA RARAMENTE;VENTAS;7;LICENCIATURA;MARKETING;ALTA;EJECUTIVO DE VENTAS;BAJA;5486;4;SI;EXCELENTE;15;3;MUY BUENO;miércoles, 18 de noviembre de 2020;2;2;2;2
1063;1496;sábado, 25 de marzo de 1978;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;2;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;ALTA;DIRECTOR DE MANUFACTURA;ALTA;10209;5;NO;EXCELENTE;16;2;BUENO;miércoles, 29 de julio de 2020;2;2;2;2
1099;1552;jueves, 27 de mayo de 1982;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;8;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;4069;3;NO;EXCELENTE;8;2;MUY BUENO;jueves, 12 de noviembre de 2020;2;2;2;2
1106;1560;jueves, 23 de marzo de 1989;SI;VIAJA RARAMENTE;VENTAS;8;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;BAJA;6392;2;SI;EXCELENTE;8;6;MALO;sábado, 14 de noviembre de 2020;2;2;2;2
1118;1580;miércoles, 2 de noviembre de 1988;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;5484;9;SI;EXCELENTE;9;3;BUENO;jueves, 19 de marzo de 2020;2;2;2;1
1128;1592;sábado, 25 de diciembre de 1999;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;10;LICENCIATURA;TITULO TECNICO;MUY ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2073;2;SI;EXCELENTE;4;2;MUY BUENO;miércoles, 18 de marzo de 2020;2;2;2;2
1168;1645;viernes, 18 de septiembre de 1987;NO;VIAJA RARAMENTE;VENTAS;15;UNIVERSITARIO;MEDICO;BAJA;EJECUTIVO DE VENTAS;MUY ALTA;5440;6;NO;EXCELENTE;7;2;BUENO;viernes, 17 de julio de 2020;2;2;2;2
1193;1674;jueves, 20 de diciembre de 1973;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;16;LICENCIATURA;MEDICO;ALTA;TECNICO DE LABORATORIO;BAJA;2587;4;NO;EXCELENTE;17;2;BUENO;domingo, 12 de enero de 2020;2;2;2;2
1201;1683;domingo, 22 de octubre de 1978;SI;VIAJA RARAMENTE;RRHH;1;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;RRHH;MUY ALTA;3195;4;NO;EXCELENTE;8;2;MUY BUENO;lunes, 14 de septiembre de 2020;2;2;2;2
1237;1733;domingo, 25 de mayo de 1986;NO;VIAJA RARAMENTE;VENTAS;13;DOCTORADO;MARKETING;MEDIA;EJECUTIVO DE VENTAS;BAJA;6134;5;NO;EXCELENTE;16;3;MUY BUENO;lunes, 6 de abril de 2020;2;2;2;2
1246;1746;miércoles, 14 de octubre de 1998;SI;VIAJA FRECUENTEMENTE;RRHH;10;LICENCIATURA;MEDICO;ALTA;RRHH;MUY ALTA;2145;0;SI;EXCELENTE;3;2;MUY BUENO;sábado, 12 de septiembre de 2020;2;2;2;1
1271;1779;sábado, 27 de agosto de 1988;SI;VIAJA RARAMENTE;VENTAS;3;UNIVERSITARIO;CIENCIAS DE LA VIDA;BAJA;EJECUTIVO DE VENTAS;MUY ALTA;6029;5;SI;EXCELENTE;6;3;MUY BUENO;viernes, 3 de abril de 2020;2;2;2;2
1276;1786;lunes, 10 de mayo de 1971;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;3;LICENCIATURA;TITULO TECNICO;ALTA;GERENTE INVESTIGACION Y DESARROLLO;ALTA;13116;2;SI;EXCELENTE;15;2;MUY BUENO;lunes, 30 de noviembre de 2020;2;2;2;2
1286;1801;viernes, 19 de marzo de 1976;NO;NO VIAJA;VENTAS;26;UNIVERSITARIO;CIENCIAS DE LA VIDA;MEDIA;EJECUTIVO DE VENTAS;MEDIA;7991;8;SI;EXCELENTE;6;3;MUY BUENO;viernes, 24 de enero de 2020;2;2;2;2
1307;1833;jueves, 3 de enero de 1991;SI;VIAJA FRECUENTEMENTE;VENTAS;7;MAESTRIA;MARKETING;ALTA;EJECUTIVO DE VENTAS;BAJA;9637;2;SI;EXCELENTE;9;3;MUY BUENO;jueves, 3 de octubre de 2019;3;2;2;2
1311;1837;jueves, 12 de noviembre de 1964;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;15;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;DIRECTOR INVESTIGACION Y DESARROLLO;ALTA;15787;2;NO;EXCELENTE;23;3;MUY BUENO;sábado, 8 de agosto de 2020;2;2;2;2
1314;1844;martes, 25 de mayo de 1993;NO;VIAJA RARAMENTE;RRHH;13;LICENCIATURA;RRHH;MEDIA;RRHH;BAJA;2335;4;NO;EXCELENTE;4;3;MUY BUENO;miércoles, 28 de octubre de 2020;2;2;2;0
1322;1856;miércoles, 2 de julio de 1975;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;ALTA;2105;4;SI;EXCELENTE;7;2;MUY BUENO;lunes, 7 de diciembre de 2020;2;2;2;0
1327;1862;miércoles, 21 de noviembre de 1990;NO;VIAJA RARAMENTE;VENTAS;2;MAESTRIA;MARKETING;MEDIA;EJECUTIVO DE VENTAS;MEDIA;9907;7;NO;EXCELENTE;7;3;BUENO;jueves, 27 de agosto de 2020;2;2;2;2
1336;1871;lunes, 18 de abril de 1983;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;19;MAESTRIA;OTRO;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;3902;8;SI;EXCELENTE;7;2;MUY BUENO;miércoles, 18 de marzo de 2020;2;2;2;2
1361;1916;sábado, 12 de enero de 1991;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;4;LICENCIATURA;MEDICO;MUY ALTA;TECNICO DE LABORATORIO;ALTA;3978;8;SI;EXCELENTE;4;0;BUENO;lunes, 13 de enero de 2020;2;2;2;2
1397;1968;miércoles, 10 de septiembre de 1969;NO;VIAJA RARAMENTE;VENTAS;24;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;BAJA;10448;6;NO;EXCELENTE;15;2;BUENO;miércoles, 22 de enero de 2020;2;2;2;2
1423;2003;jueves, 30 de abril de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;11;MAESTRIA;MEDICO;ALTA;TECNICO DE LABORATORIO;ALTA;2660;7;NO;EXCELENTE;5;3;MUY BUENO;jueves, 9 de enero de 2020;2;2;2;2
1429;2013;lunes, 22 de octubre de 1990;SI;VIAJA RARAMENTE;VENTAS;1;MAESTRIA;MEDICO;MEDIA;REPRESENTATE DE VENTAS;MEDIA;2269;0;SI;EXCELENTE;3;2;MUY BUENO;viernes, 3 de enero de 2020;2;2;2;2
1443;2027;martes, 7 de diciembre de 1993;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;4787;9;NO;EXCELENTE;4;3;EXCELENTE;martes, 17 de marzo de 2020;2;2;2;2
1456;2048;lunes, 10 de mayo de 1982;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;MAESTRIA;CIENCIAS DE LA VIDA;MEDIA;CIENTIFICO DE INVESTIGACION;ALTA;2809;2;SI;EXCELENTE;8;2;MUY BUENO;martes, 17 de marzo de 2020;2;2;2;2
1462;2055;lunes, 14 de agosto de 1972;NO;VIAJA RARAMENTE;VENTAS;28;LICENCIATURA;MARKETING;MEDIA;EJECUTIVO DE VENTAS;BAJA;10854;4;NO;EXCELENTE;20;3;MUY BUENO;martes, 2 de abril de 2019;3;2;2;0
38;49;sábado, 18 de abril de 1987;SI;VIAJA RARAMENTE;VENTAS;2;LICENCIATURA;MARKETING;ALTA;REPRESENTATE DE VENTAS;MUY ALTA;2014;1;SI;EXCELENTE;2;3;MUY BUENO;viernes, 13 de noviembre de 2020;2;2;2;2
90;118;miércoles, 2 de junio de 1976;NO;VIAJA RARAMENTE;VENTAS;9;UNIVERSITARIO;MEDICO;MEDIA;EJECUTIVO DE VENTAS;MUY ALTA;9619;1;SI;EXCELENTE;9;3;MUY BUENO;domingo, 11 de agosto de 2013;9;8;4;7
93;121;viernes, 24 de abril de 1992;SI;VIAJA RARAMENTE;VENTAS;4;UNIVERSITARIO;MEDICO;MEDIA;EJECUTIVO DE VENTAS;MEDIA;5209;1;NO;EXCELENTE;11;4;BUENO;domingo, 9 de enero de 2011;11;8;2;7
95;125;domingo, 7 de octubre de 1990;SI;VIAJA RARAMENTE;VENTAS;6;MAESTRIA;MEDICO;ALTA;EJECUTIVO DE VENTAS;ALTA;5010;1;SI;EXCELENTE;12;0;MUY BUENO;miércoles, 5 de enero de 2011;11;8;5;7
120;158;lunes, 26 de febrero de 1979;SI;VIAJA FRECUENTEMENTE;VENTAS;26;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;GERENTE DE EJECUTIVO DE VENTAS;MUY ALTA;16959;1;NO;EXCELENTE;25;3;EXCELENTE;viernes, 2 de mayo de 1997;25;12;4;12
135;177;jueves, 28 de marzo de 1996;SI;VIAJA RARAMENTE;RRHH;25;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;RRHH;ALTA;2942;1;SI;SOBRESALIENTE;8;3;MUY BUENO;martes, 20 de mayo de 2014;8;7;5;7
155;207;jueves, 19 de julio de 1990;SI;VIAJA FRECUENTEMENTE;VENTAS;8;LICENCIATURA;MARKETING;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;8998;1;SI;EXCELENTE;9;2;MUY BUENO;martes, 29 de enero de 2013;9;8;3;7
179;244;jueves, 25 de marzo de 1976;SI;VIAJA RARAMENTE;VENTAS;1;UNIVERSITARIO;MARKETING;ALTA;EJECUTIVO DE VENTAS;BAJA;10453;1;SI;SOBRESALIENTE;24;2;MUY BUENO;viernes, 20 de marzo de 1998;24;13;15;7
211;291;domingo, 6 de mayo de 1990;NO;VIAJA RARAMENTE;VENTAS;4;MAESTRIA;MEDICO;BAJA;EJECUTIVO DE VENTAS;MUY ALTA;10400;1;SI;EXCELENTE;14;2;BUENO;lunes, 24 de marzo de 2008;14;8;9;8
228;312;martes, 8 de junio de 1993;SI;VIAJA FRECUENTEMENTE;VENTAS;1;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;7918;1;SI;EXCELENTE;11;5;MUY BUENO;martes, 28 de junio de 2011;11;10;4;1
238;329;miércoles, 29 de julio de 1970;SI;NO VIAJA;VENTAS;2;MAESTRIA;CIENCIAS DE LA VIDA;MEDIA;GERENTE DE EJECUTIVO DE VENTAS;ALTA;19068;1;NO;EXCELENTE;33;2;EXCELENTE;martes, 31 de enero de 1989;33;7;15;12
278;382;martes, 30 de octubre de 1984;SI;VIAJA RARAMENTE;VENTAS;7;UNIVERSITARIO;MEDICO;MUY ALTA;EJECUTIVO DE VENTAS;BAJA;5605;1;NO;SOBRESALIENTE;8;3;MUY BUENO;martes, 8 de julio de 2014;8;0;7;7
282;387;domingo, 1 de junio de 1980;SI;VIAJA RARAMENTE;VENTAS;1;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;ALTA;4907;1;SI;SOBRESALIENTE;20;3;MUY BUENO;jueves, 2 de mayo de 2002;20;16;11;6
293;399;martes, 2 de julio de 1991;SI;VIAJA FRECUENTEMENTE;VENTAS;5;LICENCIATURA;MARKETING;ALTA;REPRESENTATE DE VENTAS;MEDIA;2789;1;SI;EXCELENTE;2;5;BUENO;viernes, 13 de noviembre de 2020;2;2;2;2
294;401;martes, 15 de octubre de 1996;NO;VIAJA RARAMENTE;VENTAS;4;MAESTRIA;MARKETING;MEDIA;EJECUTIVO DE VENTAS;MUY ALTA;5828;1;NO;EXCELENTE;8;0;MUY BUENO;martes, 8 de julio de 2014;8;7;7;4
307;420;domingo, 7 de octubre de 1990;SI;VIAJA RARAMENTE;VENTAS;7;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;EJECUTIVO DE VENTAS;ALTA;5484;1;SI;EXCELENTE;13;3;BUENO;lunes, 30 de noviembre de 2009;13;8;4;8
320;436;sábado, 23 de junio de 1990;SI;VIAJA RARAMENTE;VENTAS;8;UNIVERSITARIO;TITULO TECNICO;MEDIA;EJECUTIVO DE VENTAS;MEDIA;5228;1;NO;EXCELENTE;13;2;MUY BUENO;domingo, 29 de noviembre de 2009;13;12;11;9
356;476;jueves, 5 de diciembre de 1996;SI;VIAJA RARAMENTE;VENTAS;1;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;ALTA;5296;1;SI;EXCELENTE;8;3;MUY BUENO;sábado, 10 de mayo de 2014;8;7;7;7
363;484;miércoles, 21 de febrero de 2001;SI;NO VIAJA;VENTAS;9;UNIVERSITARIO;MEDICO;ALTA;REPRESENTATE DE VENTAS;MUY ALTA;2610;1;SI;SOBRESALIENTE;3;3;BUENO;jueves, 7 de febrero de 2019;3;2;2;2
